,feature_combination,best_n_neighbors,best_cv_score
318,"('thal_7.0', 'oldpeak', 'thalach', 'age')",6,0.7443141496184975
319,"('thal_7.0', 'oldpeak', 'exang', 'slope_1.0')",26,0.7670845096932053
320,"('thal_7.0', 'oldpeak', 'exang', 'slope_2.0')",8,0.776687370600414
321,"('thal_7.0', 'oldpeak', 'exang', 'cp_3.0')",30,0.7857662337662338
322,"('thal_7.0', 'oldpeak', 'exang', 'sex')",24,0.7684229538577365
323,"('thal_7.0', 'oldpeak', 'exang', 'age')",26,0.7645620176924525
324,"('thal_7.0', 'oldpeak', 'slope_1.0', 'slope_2.0')",26,0.7393233265590246
325,"('thal_7.0', 'oldpeak', 'slope_1.0', 'cp_3.0')",10,0.7899371530241096
326,"('thal_7.0', 'oldpeak', 'slope_1.0', 'sex')",34,0.7504258759143669
327,"('thal_7.0', 'oldpeak', 'slope_1.0', 'age')",10,0.7392658468745426
328,"('thal_7.0', 'oldpeak', 'slope_2.0', 'cp_3.0')",10,0.7870396270396272
329,"('thal_7.0', 'oldpeak', 'slope_2.0', 'sex')",34,0.7745914423740511
330,"('thal_7.0', 'oldpeak', 'slope_2.0', 'age')",18,0.7431805781601177
331,"('thal_7.0', 'oldpeak', 'cp_3.0', 'sex')",8,0.747913398196007
332,"('thal_7.0', 'oldpeak', 'cp_3.0', 'age')",12,0.7542698203567768
333,"('thal_7.0', 'oldpeak', 'sex', 'age')",8,0.7538575192923019
334,"('thal_7.0', 'thalach', 'exang', 'slope_1.0')",28,0.7617221908526257
335,"('thal_7.0', 'thalach', 'exang', 'slope_2.0')",28,0.7583441196484675
336,"('thal_7.0', 'thalach', 'exang', 'cp_3.0')",22,0.7817571993224167
337,"('thal_7.0', 'thalach', 'exang', 'sex')",22,0.7570877093920573
338,"('thal_7.0', 'thalach', 'exang', 'age')",24,0.7712711378798336
339,"('thal_7.0', 'thalach', 'slope_1.0', 'slope_2.0')",10,0.741076975655923
340,"('thal_7.0', 'thalach', 'slope_1.0', 'cp_3.0')",8,0.7776524200437245
341,"('thal_7.0', 'thalach', 'slope_1.0', 'sex')",4,0.7745445488488967
342,"('thal_7.0', 'thalach', 'slope_1.0', 'age')",10,0.7603897986071899
343,"('thal_7.0', 'thalach', 'slope_2.0', 'cp_3.0')",8,0.7594398736275166
344,"('thal_7.0', 'thalach', 'slope_2.0', 'sex')",38,0.7517235083756824
345,"('thal_7.0', 'thalach', 'slope_2.0', 'age')",20,0.7591197642936773
346,"('thal_7.0', 'thalach', 'cp_3.0', 'sex')",6,0.7472901012031448
347,"('thal_7.0', 'thalach', 'cp_3.0', 'age')",6,0.7509866899162252
348,"('thal_7.0', 'thalach', 'sex', 'age')",4,0.8016594275289928
349,"('thal_7.0', 'exang', 'slope_1.0', 'slope_2.0')",32,0.758158142391552
350,"('thal_7.0', 'exang', 'slope_1.0', 'cp_3.0')",40,0.7738897044984001
351,"('thal_7.0', 'exang', 'slope_1.0', 'sex')",6,0.7718806582228741
352,"('thal_7.0', 'exang', 'slope_1.0', 'age')",26,0.7817898005884276
353,"('thal_7.0', 'exang', 'slope_2.0', 'cp_3.0')",38,0.7782939958592133
354,"('thal_7.0', 'exang', 'slope_2.0', 'sex')",4,0.7750591154814306
355,"('thal_7.0', 'exang', 'slope_2.0', 'age')",26,0.7766185225910627
356,"('thal_7.0', 'exang', 'cp_3.0', 'sex')",4,0.7361387887474844
357,"('thal_7.0', 'exang', 'cp_3.0', 'age')",14,0.7846086119999163
358,"('thal_7.0', 'exang', 'sex', 'age')",8,0.7681644342663833
359,"('thal_7.0', 'slope_1.0', 'slope_2.0', 'cp_3.0')",34,0.769839870274653
360,"('thal_7.0', 'slope_1.0', 'slope_2.0', 'sex')",16,0.7680305958132047
361,"('thal_7.0', 'slope_1.0', 'slope_2.0', 'age')",26,0.7589436392914655
362,"('thal_7.0', 'slope_1.0', 'cp_3.0', 'sex')",8,0.7595808603634692
363,"('thal_7.0', 'slope_1.0', 'cp_3.0', 'age')",18,0.769302295128382
364,"('thal_7.0', 'slope_1.0', 'sex', 'age')",40,0.7534538215407781
365,"('thal_7.0', 'slope_2.0', 'cp_3.0', 'sex')",4,0.7676699596699597
366,"('thal_7.0', 'slope_2.0', 'cp_3.0', 'age')",36,0.7695001295001294
367,"('thal_7.0', 'slope_2.0', 'sex', 'age')",26,0.748488989271598
368,"('thal_7.0', 'cp_3.0', 'sex', 'age')",28,0.7625160926030491
369,"('ca', 'oldpeak', 'thalach', 'exang')",34,0.7627933370976849
370,"('ca', 'oldpeak', 'thalach', 'slope_1.0')",12,0.7677012118316466
371,"('ca', 'oldpeak', 'thalach', 'slope_2.0')",6,0.7507637000680478
372,"('ca', 'oldpeak', 'thalach', 'cp_3.0')",14,0.7858238679703211
373,"('ca', 'oldpeak', 'thalach', 'sex')",32,0.8024937343358396
374,"('ca', 'oldpeak', 'thalach', 'age')",18,0.7858637304724261
375,"('ca', 'oldpeak', 'exang', 'slope_1.0')",8,0.7579948693564253
376,"('ca', 'oldpeak', 'exang', 'slope_2.0')",8,0.7782563732563733
377,"('ca', 'oldpeak', 'exang', 'cp_3.0')",8,0.7966625768352784
378,"('ca', 'oldpeak', 'exang', 'sex')",12,0.7813899395798709
379,"('ca', 'oldpeak', 'exang', 'age')",8,0.7845994939038418
380,"('ca', 'oldpeak', 'slope_1.0', 'slope_2.0')",10,0.7543602693602693
381,"('ca', 'oldpeak', 'slope_1.0', 'cp_3.0')",6,0.7820504133547612
382,"('ca', 'oldpeak', 'slope_1.0', 'sex')",6,0.7749012238714756
383,"('ca', 'oldpeak', 'slope_1.0', 'age')",12,0.7627607556440509
384,"('ca', 'oldpeak', 'slope_2.0', 'cp_3.0')",6,0.776280729948922
385,"('ca', 'oldpeak', 'slope_2.0', 'sex')",4,0.7633195027703036
386,"('ca', 'oldpeak', 'slope_2.0', 'age')",4,0.743365993484671
387,"('ca', 'oldpeak', 'cp_3.0', 'sex')",20,0.7781925549660104
388,"('ca', 'oldpeak', 'cp_3.0', 'age')",8,0.780546937171651
389,"('ca', 'oldpeak', 'sex', 'age')",14,0.766863563167911
390,"('ca', 'thalach', 'exang', 'slope_1.0')",38,0.7566448730521957
391,"('ca', 'thalach', 'exang', 'slope_2.0')",34,0.7528767571101668
392,"('ca', 'thalach', 'exang', 'cp_3.0')",12,0.7744044824023286
393,"('ca', 'thalach', 'exang', 'sex')",4,0.7827069227069227
394,"('ca', 'thalach', 'exang', 'age')",10,0.7812311273775804
395,"('ca', 'thalach', 'slope_1.0', 'slope_2.0')",12,0.7558633717329369
396,"('ca', 'thalach', 'slope_1.0', 'cp_3.0')",16,0.7758032036613272
397,"('ca', 'thalach', 'slope_1.0', 'sex')",4,0.7885210403631456
398,"('ca', 'thalach', 'slope_1.0', 'age')",4,0.7863532763532763
399,"('ca', 'thalach', 'slope_2.0', 'cp_3.0')",16,0.7678585396297066
400,"('ca', 'thalach', 'slope_2.0', 'sex')",16,0.7634962240911898
401,"('ca', 'thalach', 'slope_2.0', 'age')",4,0.7643333333333334
402,"('ca', 'thalach', 'cp_3.0', 'sex')",14,0.7934862848821659
403,"('ca', 'thalach', 'cp_3.0', 'age')",12,0.7783706631532719
404,"('ca', 'thalach', 'sex', 'age')",14,0.7771227971113555
405,"('ca', 'exang', 'slope_1.0', 'slope_2.0')",30,0.7682582741438576
406,"('ca', 'exang', 'slope_1.0', 'cp_3.0')",16,0.7746721815647647
407,"('ca', 'exang', 'slope_1.0', 'sex')",4,0.794921024225372
408,"('ca', 'exang', 'slope_1.0', 'age')",26,0.7815541125541126
409,"('ca', 'exang', 'slope_2.0', 'cp_3.0')",28,0.7738855427985862
410,"('ca', 'exang', 'slope_2.0', 'sex')",4,0.8108746969616535
411,"('ca', 'exang', 'slope_2.0', 'age')",30,0.770069745069745
412,"('ca', 'exang', 'cp_3.0', 'sex')",16,0.7753172837841029
413,"('ca', 'exang', 'cp_3.0', 'age')",36,0.7849251592397374
414,"('ca', 'exang', 'sex', 'age')",16,0.7604057498565507
415,"('ca', 'slope_1.0', 'slope_2.0', 'cp_3.0')",16,0.7724623154623155
416,"('ca', 'slope_1.0', 'slope_2.0', 'sex')",16,0.7875605328648807
417,"('ca', 'slope_1.0', 'slope_2.0', 'age')",10,0.7227182289151599
418,"('ca', 'slope_1.0', 'cp_3.0', 'sex')",32,0.7991303456269131
419,"('ca', 'slope_1.0', 'cp_3.0', 'age')",8,0.763480017566974
420,"('ca', 'slope_1.0', 'sex', 'age')",12,0.7903135704874835
421,"('ca', 'slope_2.0', 'cp_3.0', 'sex')",36,0.7792270531400967
422,"('ca', 'slope_2.0', 'cp_3.0', 'age')",4,0.7453054626532888
423,"('ca', 'slope_2.0', 'sex', 'age')",22,0.7519893343371604
424,"('ca', 'cp_3.0', 'sex', 'age')",6,0.7633733847362033
425,"('oldpeak', 'thalach', 'exang', 'slope_1.0')",20,0.7218384895043933
426,"('oldpeak', 'thalach', 'exang', 'slope_2.0')",18,0.7265102974828375
427,"('oldpeak', 'thalach', 'exang', 'cp_3.0')",12,0.7201105414081588
428,"('oldpeak', 'thalach', 'exang', 'sex')",8,0.7357592648896997
429,"('oldpeak', 'thalach', 'exang', 'age')",8,0.7401215430048381
430,"('oldpeak', 'thalach', 'slope_1.0', 'slope_2.0')",4,0.6995279680062289
431,"('oldpeak', 'thalach', 'slope_1.0', 'cp_3.0')",34,0.6973106679742835
432,"('oldpeak', 'thalach', 'slope_1.0', 'sex')",40,0.7151045697247069
433,"('oldpeak', 'thalach', 'slope_1.0', 'age')",10,0.7065401791191265
434,"('oldpeak', 'thalach', 'slope_2.0', 'cp_3.0')",40,0.7143674403399802
435,"('oldpeak', 'thalach', 'slope_2.0', 'sex')",16,0.73218049532466
436,"('oldpeak', 'thalach', 'slope_2.0', 'age')",12,0.7177773386034254
437,"('oldpeak', 'thalach', 'cp_3.0', 'sex')",4,0.7375845635845636
438,"('oldpeak', 'thalach', 'cp_3.0', 'age')",20,0.7233492830586652
439,"('oldpeak', 'thalach', 'sex', 'age')",2,0.7253134428295719
440,"('oldpeak', 'exang', 'slope_1.0', 'slope_2.0')",6,0.7207263943785682
441,"('oldpeak', 'exang', 'slope_1.0', 'cp_3.0')",20,0.7318141551543086
442,"('oldpeak', 'exang', 'slope_1.0', 'sex')",32,0.7558226266487136
443,"('oldpeak', 'exang', 'slope_1.0', 'age')",26,0.726855423159771
444,"('oldpeak', 'exang', 'slope_2.0', 'cp_3.0')",28,0.7414851412677499
445,"('oldpeak', 'exang', 'slope_2.0', 'sex')",12,0.7770816864295125
446,"('oldpeak', 'exang', 'slope_2.0', 'age')",30,0.7398078694760616
447,"('oldpeak', 'exang', 'cp_3.0', 'sex')",38,0.7515019483440537
448,"('oldpeak', 'exang', 'cp_3.0', 'age')",12,0.7377610733493086
449,"('oldpeak', 'exang', 'sex', 'age')",14,0.7508322437183007
450,"('oldpeak', 'slope_1.0', 'slope_2.0', 'cp_3.0')",40,0.7028194993412384
451,"('oldpeak', 'slope_1.0', 'slope_2.0', 'sex')",30,0.6866848610326871
452,"('oldpeak', 'slope_1.0', 'slope_2.0', 'age')",24,0.7125615543876413
453,"('oldpeak', 'slope_1.0', 'cp_3.0', 'sex')",2,0.7158488966749836
454,"('oldpeak', 'slope_1.0', 'cp_3.0', 'age')",8,0.7254211215515564
455,"('oldpeak', 'slope_1.0', 'sex', 'age')",6,0.7473988603988604
456,"('oldpeak', 'slope_2.0', 'cp_3.0', 'sex')",30,0.7213976145898342
457,"('oldpeak', 'slope_2.0', 'cp_3.0', 'age')",32,0.7216223562859719
458,"('oldpeak', 'slope_2.0', 'sex', 'age')",6,0.7433378531799584
459,"('oldpeak', 'cp_3.0', 'sex', 'age')",6,0.7453820816864296
460,"('thalach', 'exang', 'slope_1.0', 'slope_2.0')",22,0.6895343497082628
461,"('thalach', 'exang', 'slope_1.0', 'cp_3.0')",14,0.7281211923088353
462,"('thalach', 'exang', 'slope_1.0', 'sex')",6,0.7344233737277215
463,"('thalach', 'exang', 'slope_1.0', 'age')",2,0.7023377926421406
464,"('thalach', 'exang', 'slope_2.0', 'cp_3.0')",26,0.7171658969050274
465,"('thalach', 'exang', 'slope_2.0', 'sex')",20,0.7462072671798072
466,"('thalach', 'exang', 'slope_2.0', 'age')",6,0.7170877093920571
467,"('thalach', 'exang', 'cp_3.0', 'sex')",10,0.7358705768573204
468,"('thalach', 'exang', 'cp_3.0', 'age')",10,0.7450728095433978
469,"('thalach', 'exang', 'sex', 'age')",18,0.7613328732459167
470,"('thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0')",38,0.6874626784352185
471,"('thalach', 'slope_1.0', 'slope_2.0', 'sex')",16,0.709429417095321
472,"('thalach', 'slope_1.0', 'slope_2.0', 'age')",16,0.7338994338994339
473,"('thalach', 'slope_1.0', 'cp_3.0', 'sex')",6,0.7522763355806834
474,"('thalach', 'slope_1.0', 'cp_3.0', 'age')",10,0.7199771629336846
475,"('thalach', 'slope_1.0', 'sex', 'age')",14,0.7515066093326963
476,"('thalach', 'slope_2.0', 'cp_3.0', 'sex')",16,0.7606962347996831
477,"('thalach', 'slope_2.0', 'cp_3.0', 'age')",28,0.7070535836737211
478,"('thalach', 'slope_2.0', 'sex', 'age')",10,0.7460627949049001
479,"('thalach', 'cp_3.0', 'sex', 'age')",14,0.7467439206272157
480,"('exang', 'slope_1.0', 'slope_2.0', 'cp_3.0')",40,0.7346421147290711
481,"('exang', 'slope_1.0', 'slope_2.0', 'sex')",12,0.7561046779307647
482,"('exang', 'slope_1.0', 'slope_2.0', 'age')",32,0.7319217735629793
483,"('exang', 'slope_1.0', 'cp_3.0', 'sex')",34,0.7488247694334651
484,"('exang', 'slope_1.0', 'cp_3.0', 'age')",14,0.7475237371324328
485,"('exang', 'slope_1.0', 'sex', 'age')",6,0.765170002300437
486,"('exang', 'slope_2.0', 'cp_3.0', 'sex')",30,0.7441988205031683
487,"('exang', 'slope_2.0', 'cp_3.0', 'age')",16,0.7542706054010403
488,"('exang', 'slope_2.0', 'sex', 'age')",8,0.7552112332112332
489,"('exang', 'cp_3.0', 'sex', 'age')",18,0.7602671965715444
490,"('slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",4,0.7167225835850624
491,"('slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",28,0.7336298146298146
492,"('slope_1.0', 'slope_2.0', 'sex', 'age')",14,0.7620640113398733
493,"('slope_1.0', 'cp_3.0', 'sex', 'age')",10,0.7601817457904414
494,"('slope_2.0', 'cp_3.0', 'sex', 'age')",20,0.7575037677806555
495,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'oldpeak')",10,0.7968180332253559
496,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'thalach')",6,0.7997104377104377
497,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'exang')",10,0.8056759868659181
498,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'slope_1.0')",30,0.810866930171278
499,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'slope_2.0')",30,0.799918125352908
500,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'cp_3.0')",22,0.7804638077406956
501,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'sex')",24,0.8025952575266075
502,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'ca', 'age')",8,0.7874068913542598
503,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'thalach')",12,0.7756896688361219
504,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'exang')",12,0.7762383230804283
505,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'slope_1.0')",12,0.7720500812857792
506,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'slope_2.0')",6,0.7651490007576964
507,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'cp_3.0')",8,0.7384929563190432
508,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'sex')",12,0.7488093929970361
509,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'oldpeak', 'age')",32,0.7685914786967418
510,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'thalach', 'exang')",8,0.7945555093266764
511,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'thalach', 'slope_1.0')",16,0.7822358168147642
512,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'thalach', 'slope_2.0')",16,0.7619115377376247
513,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'thalach', 'cp_3.0')",8,0.7538684160995375
514,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'thalach', 'sex')",18,0.7754169415633946
515,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'thalach', 'age')",10,0.7541817924426619
516,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'exang', 'slope_1.0')",30,0.7868695394782351
517,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'exang', 'slope_2.0')",22,0.7752753365796844
518,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'exang', 'cp_3.0')",4,0.7632821960648049
519,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'exang', 'sex')",40,0.7816938279112192
520,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'exang', 'age')",26,0.7654738015607582
521,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'slope_1.0', 'slope_2.0')",12,0.7924529560616517
522,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'slope_1.0', 'cp_3.0')",10,0.747662080270776
523,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'slope_1.0', 'sex')",14,0.7712203738290696
524,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'slope_1.0', 'age')",14,0.7894663307706786
525,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'slope_2.0', 'cp_3.0')",10,0.750546228328837
526,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'slope_2.0', 'sex')",2,0.7741257454300933
527,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'slope_2.0', 'age')",14,0.791811782420478
528,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'cp_3.0', 'sex')",4,0.7399235843458996
529,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'cp_3.0', 'age')",20,0.7426068387921936
530,"('thal_3.0', 'cp_4.0', 'thal_7.0', 'sex', 'age')",6,0.7709358467619337
531,"('thal_3.0', 'cp_4.0', 'ca', 'oldpeak', 'thalach')",16,0.7872754019435942
532,"('thal_3.0', 'cp_4.0', 'ca', 'oldpeak', 'exang')",12,0.806305864234926
533,"('thal_3.0', 'cp_4.0', 'ca', 'oldpeak', 'slope_1.0')",40,0.7901456267965893
534,"('thal_3.0', 'cp_4.0', 'ca', 'oldpeak', 'slope_2.0')",32,0.7995509583071838
535,"('thal_3.0', 'cp_4.0', 'ca', 'oldpeak', 'cp_3.0')",6,0.7831786977324735
536,"('thal_3.0', 'cp_4.0', 'ca', 'oldpeak', 'sex')",40,0.7998955392433652
537,"('thal_3.0', 'cp_4.0', 'ca', 'oldpeak', 'age')",40,0.7846789957922008
538,"('thal_3.0', 'cp_4.0', 'ca', 'thalach', 'exang')",26,0.8048097516518569
539,"('thal_3.0', 'cp_4.0', 'ca', 'thalach', 'slope_1.0')",38,0.8064210427253906
540,"('thal_3.0', 'cp_4.0', 'ca', 'thalach', 'slope_2.0')",30,0.8025117635987202
541,"('thal_3.0', 'cp_4.0', 'ca', 'thalach', 'cp_3.0')",6,0.7972284961415396
542,"('thal_3.0', 'cp_4.0', 'ca', 'thalach', 'sex')",40,0.8298354978354977
543,"('thal_3.0', 'cp_4.0', 'ca', 'thalach', 'age')",38,0.8022895182620584
544,"('thal_3.0', 'cp_4.0', 'ca', 'exang', 'slope_1.0')",18,0.8038123470732167
545,"('thal_3.0', 'cp_4.0', 'ca', 'exang', 'slope_2.0')",30,0.8118988181917244
546,"('thal_3.0', 'cp_4.0', 'ca', 'exang', 'cp_3.0')",40,0.7828990295237435
547,"('thal_3.0', 'cp_4.0', 'ca', 'exang', 'sex')",34,0.8115468513180184
548,"('thal_3.0', 'cp_4.0', 'ca', 'exang', 'age')",6,0.7940405208826261
549,"('thal_3.0', 'cp_4.0', 'ca', 'slope_1.0', 'slope_2.0')",12,0.7833239224543573
550,"('thal_3.0', 'cp_4.0', 'ca', 'slope_1.0', 'cp_3.0')",12,0.7835638998682477
551,"('thal_3.0', 'cp_4.0', 'ca', 'slope_1.0', 'sex')",20,0.8139512661251791
552,"('thal_3.0', 'cp_4.0', 'ca', 'slope_1.0', 'age')",16,0.7993951266125179
553,"('thal_3.0', 'cp_4.0', 'ca', 'slope_2.0', 'cp_3.0')",30,0.7978387173467265
554,"('thal_3.0', 'cp_4.0', 'ca', 'slope_2.0', 'sex')",18,0.8260777338603426
555,"('thal_3.0', 'cp_4.0', 'ca', 'slope_2.0', 'age')",28,0.8060644694740805
556,"('thal_3.0', 'cp_4.0', 'ca', 'cp_3.0', 'sex')",34,0.7859528663556123
557,"('thal_3.0', 'cp_4.0', 'ca', 'cp_3.0', 'age')",6,0.7755225129138172
558,"('thal_3.0', 'cp_4.0', 'ca', 'sex', 'age')",34,0.8112178073642605
559,"('thal_3.0', 'cp_4.0', 'oldpeak', 'thalach', 'exang')",20,0.8063757219134795
560,"('thal_3.0', 'cp_4.0', 'oldpeak', 'thalach', 'slope_1.0')",24,0.7715087521174478
561,"('thal_3.0', 'cp_4.0', 'oldpeak', 'thalach', 'slope_2.0')",38,0.7904554865424431
562,"('thal_3.0', 'cp_4.0', 'oldpeak', 'thalach', 'cp_3.0')",10,0.7467927724449464
563,"('thal_3.0', 'cp_4.0', 'oldpeak', 'thalach', 'sex')",24,0.8042383627051819
564,"('thal_3.0', 'cp_4.0', 'oldpeak', 'thalach', 'age')",26,0.7625567872249795
565,"('thal_3.0', 'cp_4.0', 'oldpeak', 'exang', 'slope_1.0')",26,0.7653153635075832
566,"('thal_3.0', 'cp_4.0', 'oldpeak', 'exang', 'slope_2.0')",8,0.7715222146274778
567,"('thal_3.0', 'cp_4.0', 'oldpeak', 'exang', 'cp_3.0')",28,0.7639127666877028
568,"('thal_3.0', 'cp_4.0', 'oldpeak', 'exang', 'sex')",34,0.762920928804224
569,"('thal_3.0', 'cp_4.0', 'oldpeak', 'exang', 'age')",28,0.7897424276714894
570,"('thal_3.0', 'cp_4.0', 'oldpeak', 'slope_1.0', 'slope_2.0')",32,0.7719764728025599
571,"('thal_3.0', 'cp_4.0', 'oldpeak', 'slope_1.0', 'cp_3.0')",6,0.7459001610305958
572,"('thal_3.0', 'cp_4.0', 'oldpeak', 'slope_1.0', 'sex')",40,0.7853416149068323
573,"('thal_3.0', 'cp_4.0', 'oldpeak', 'slope_1.0', 'age')",14,0.7996975086105521
574,"('thal_3.0', 'cp_4.0', 'oldpeak', 'slope_2.0', 'cp_3.0')",12,0.7521186746129537
575,"('thal_3.0', 'cp_4.0', 'oldpeak', 'slope_2.0', 'sex')",40,0.7969217014869189
576,"('thal_3.0', 'cp_4.0', 'oldpeak', 'slope_2.0', 'age')",18,0.7978982476122064
577,"('thal_3.0', 'cp_4.0', 'oldpeak', 'cp_3.0', 'sex')",4,0.7332674571805007
578,"('thal_3.0', 'cp_4.0', 'oldpeak', 'cp_3.0', 'age')",30,0.7495075963954683
579,"('thal_3.0', 'cp_4.0', 'oldpeak', 'sex', 'age')",40,0.7786870932271389
580,"('thal_3.0', 'cp_4.0', 'thalach', 'exang', 'slope_1.0')",40,0.793755733206534
581,"('thal_3.0', 'cp_4.0', 'thalach', 'exang', 'slope_2.0')",40,0.7839384528514962
582,"('thal_3.0', 'cp_4.0', 'thalach', 'exang', 'cp_3.0')",36,0.7732240564209875
583,"('thal_3.0', 'cp_4.0', 'thalach', 'exang', 'sex')",8,0.7637976188571154
584,"('thal_3.0', 'cp_4.0', 'thalach', 'exang', 'age')",18,0.7932162421864939
585,"('thal_3.0', 'cp_4.0', 'thalach', 'slope_1.0', 'slope_2.0')",24,0.7914805194805195
586,"('thal_3.0', 'cp_4.0', 'thalach', 'slope_1.0', 'cp_3.0')",30,0.751341781788006
587,"('thal_3.0', 'cp_4.0', 'thalach', 'slope_1.0', 'sex')",18,0.7774536043666478
588,"('thal_3.0', 'cp_4.0', 'thalach', 'slope_1.0', 'age')",40,0.7878387554474511
589,"('thal_3.0', 'cp_4.0', 'thalach', 'slope_2.0', 'cp_3.0')",36,0.7598873666379389
590,"('thal_3.0', 'cp_4.0', 'thalach', 'slope_2.0', 'sex')",40,0.7878149821193301
591,"('thal_3.0', 'cp_4.0', 'thalach', 'slope_2.0', 'age')",34,0.7970681926768883
592,"('thal_3.0', 'cp_4.0', 'thalach', 'cp_3.0', 'sex')",12,0.763582046257238
593,"('thal_3.0', 'cp_4.0', 'thalach', 'cp_3.0', 'age')",34,0.7760458623502102
594,"('thal_3.0', 'cp_4.0', 'thalach', 'sex', 'age')",40,0.8033924046967525
595,"('thal_3.0', 'cp_4.0', 'exang', 'slope_1.0', 'slope_2.0')",20,0.7723412780964268
596,"('thal_3.0', 'cp_4.0', 'exang', 'slope_1.0', 'cp_3.0')",10,0.7458168429587194
597,"('thal_3.0', 'cp_4.0', 'exang', 'slope_1.0', 'sex')",2,0.770176391578916
598,"('thal_3.0', 'cp_4.0', 'exang', 'slope_1.0', 'age')",14,0.7874735241874831
599,"('thal_3.0', 'cp_4.0', 'exang', 'slope_2.0', 'cp_3.0')",4,0.7677395020438499
600,"('thal_3.0', 'cp_4.0', 'exang', 'slope_2.0', 'sex')",6,0.8043918175222522
601,"('thal_3.0', 'cp_4.0', 'exang', 'slope_2.0', 'age')",20,0.7746352922439879
602,"('thal_3.0', 'cp_4.0', 'exang', 'cp_3.0', 'sex')",34,0.756654917927229
603,"('thal_3.0', 'cp_4.0', 'exang', 'cp_3.0', 'age')",38,0.7581032522016504
604,"('thal_3.0', 'cp_4.0', 'exang', 'sex', 'age')",40,0.7888729912345473
605,"('thal_3.0', 'cp_4.0', 'slope_1.0', 'slope_2.0', 'cp_3.0')",14,0.7756790986790987
606,"('thal_3.0', 'cp_4.0', 'slope_1.0', 'slope_2.0', 'sex')",16,0.7793869174303957
607,"('thal_3.0', 'cp_4.0', 'slope_1.0', 'slope_2.0', 'age')",14,0.7863170163170163
608,"('thal_3.0', 'cp_4.0', 'slope_1.0', 'cp_3.0', 'sex')",14,0.7772347652347652
609,"('thal_3.0', 'cp_4.0', 'slope_1.0', 'cp_3.0', 'age')",6,0.7805530411617367
610,"('thal_3.0', 'cp_4.0', 'slope_1.0', 'sex', 'age')",26,0.8051698768220508
611,"('thal_3.0', 'cp_4.0', 'slope_2.0', 'cp_3.0', 'sex')",16,0.7716199887069453
612,"('thal_3.0', 'cp_4.0', 'slope_2.0', 'cp_3.0', 'age')",6,0.7666866096866096
613,"('thal_3.0', 'cp_4.0', 'slope_2.0', 'sex', 'age')",20,0.8077491638795985
614,"('thal_3.0', 'cp_4.0', 'cp_3.0', 'sex', 'age')",2,0.7448221480657521
615,"('thal_3.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach')",36,0.777794089968003
616,"('thal_3.0', 'thal_7.0', 'ca', 'oldpeak', 'exang')",12,0.781738189346885
617,"('thal_3.0', 'thal_7.0', 'ca', 'oldpeak', 'slope_1.0')",12,0.7786293797735445
618,"('thal_3.0', 'thal_7.0', 'ca', 'oldpeak', 'slope_2.0')",32,0.7742443064182194
619,"('thal_3.0', 'thal_7.0', 'ca', 'oldpeak', 'cp_3.0')",8,0.7953263483698266
620,"('thal_3.0', 'thal_7.0', 'ca', 'oldpeak', 'sex')",8,0.7847316017316018
